,0,1
911,-15.68088234,-19.83334374
912,-18.36366605,-20.90666789
913,-19.26308237,-20.61951706
914,-14.56942979,-15.62394138
915,-9.587490926,-8.842280008
916,-3.253100863,-2.738543883
917,0.955742024,0
918,3.276659119,0
919,-7.451574125,0
920,-8.355051485,-2.98023E-08
921,-5.776094835,0
922,-4.903333922,-0.992282316
923,-11.78456116,-4.985078469
924,-15.31173796,-9.854838029
925,-18.88969263,-13.502437
926,-17.00585166,-18.4663856
927,-21.06792035,-21.48201972
928,-24.15838373,-24.75752151
929,-24.83549527,-21.80753589
930,-19.9928923,-17.25009733
931,-11.28101003,-12.50155387
932,-6.438169228,-8.516427606
933,-3.126239442,-6.174319604
934,-1.530042594,0
935,-12.52128615,-3.442034304
936,-13.13019838,-3.115916073
937,-15.26588924,-0.394096494
938,-12.36297694,-6.633368969
939,-10.90186468,-15.41682559
940,-17.18705848,-18.66437343
941,-19.54887732,-12.87595621
942,-17.95194318,-17.34410936
943,-20.61190658,-17.3020784
944,-21.35259153,-13.92453398
945,-16.40018589,-9.850578725
946,-7.488361321,-3.041175693
947,-2.857057296,0
948,0.232841219,0
949,1.084363428,0
950,1.620289905,0
951,-9.895618624,0
952,-11.35991194,0
953,-11.79574537,0
954,-8.694401029,0
955,-10.96954075,0
956,-9.945034882,0
957,-8.246247719,0
958,-8.017081385,0
959,-8.393128938,0
960,-8.450387819,0
961,-3.339637286,0
962,0.599309949,0
963,1.438440932,0
964,1.393894355,0
965,1.203293037,8.9407E-08
966,1.103449721,0
967,-0.170242277,0
968,-0.560904817,3.27826E-07
969,-4.814193201,0
970,-11.36007842,0
971,-16.25975001,0
972,-10.12382172,0
973,-11.40322772,0
974,-6.992700382,-0.517579913
975,-5.588448622,-3.966225505
976,-2.68421634,-5.82158567
977,-1.692555547,-5.093913428
978,-1.631699405,-0.323129714
979,0.643131128,0
980,1.626806596,0
981,1.75220533,0
982,1.63555894,0
983,1.227302524,-2.38419E-07
984,1.818811143,1.78814E-07
985,1.926740864,0
986,0.432135422,0
987,-0.63056087,0
988,-1.595007343,-3.467320383
989,-1.673665467,-5.602376074
990,-1.744766371,-10.39224833
991,-6.280668657,-16.03715563
992,-8.370938892,-15.75685848
993,-8.330905242,-15.21331829
994,-7.079296264,-7.85157226
995,-3.012096271,-0.403456815
996,2.424173676,0
997,3.79240526,0
998,4.256648137,0
999,-2.081267836,-1.19209E-07
1000,-1.955149651,1.78814E-07
1001,0.81745261,-2.98023E-08
1002,0.330734284,0
1003,-1.01850614,-1.500260264
1004,-0.835182586,-7.056255817
1005,-5.565854256,-7.576652765
1006,-6.465585707,-15.14280893
1007,-12.63566716,-19.88729197
1008,-13.97545363,-21.8021293
1009,-15.00664861,-19.7330057
1010,-11.80297557,-11.93672365
1011,-5.752341021,-2.909225225
1012,0.694194396,-0.387670904
1013,3.023019519,0
1014,4.34935639,0
1015,-2.645752404,-5.96046E-08
1016,-5.518061225,2.08616E-07
1017,-7.763269355,-2.98023E-08
1018,-11.96150478,-0.062797584
1019,-11.24981197,0
1020,-11.2784533,-4.115647793
1021,-6.266535286,-4.185945034
1022,-6.629460268,-8.509846807
1023,-9.709655098,-11.72489664
1024,-10.49270448,-13.38814133
1025,-10.74670678,-10.03544231
1026,-7.364401492,-5.581978112
1027,-2.874205231,-1.924881518
1028,0.944896728,0
1029,2.421676404,0
1030,2.875763709,0
1031,-0.087041496,0
1032,-4.800690094,0
1033,-12.22498482,1.49012E-08
1034,-15.61908081,0
1035,-8.947178476,0
1036,-2.026274338,-3.866117239
1037,-2.923918783,-6.538264394
1038,-5.835434776,-9.338567853
1039,-9.404274399,-10.36611825
1040,-10.72954101,-10.69928601
1041,-9.963948745,-8.308030464
1042,-4.763908844,-4.51005739
1043,-1.157033389,-1.536738768
1044,1.963652923,0
1045,3.292938954,0
1046,3.348259476,0
1047,1.052992934,2.38419E-07
1048,-6.833225777,5.96046E-08
1049,-14.56951303,0
1050,-6.421467234,0
1051,1.001239943,-2.66313833
1052,-1.001114424,-7.047675133
1053,-5.391479261,-5.276806531
1054,-6.42812068,-12.66754785
1055,-11.47443565,-18.468343
1056,-15.28490418,-23.22449017
1057,-17.05869275,-20.28226939
1058,-13.83942365,-11.79785903
1059,-6.309405123,-2.510544062
1060,0.492117519,-0.061206698
1061,2.728234388,0
1062,3.922168273,0
1063,-0.105105097,5.96046E-08
1064,-7.004401886,-8.9407E-08
1065,-9.639368781,0
1066,-2.200185554,-0.540554047
1067,-2.721479206,-9.454290867
1068,-8.43002316,-15.41616029
1069,-11.25055521,-12.12263066
1070,-11.19240444,-21.10782939
1071,-18.73234071,-23.15876794
1072,-23.05219923,-22.17846286
1073,-21.32116158,-19.86859721
1074,-15.62091214,-12.60730603
1075,-6.195458166,-3.862646371
1076,0.31896143,-1.236144185
1077,1.500504088,0
1078,3.659681195,0
1079,-7.116148865,0
1080,-8.909410209,0
1081,-9.73101272,0
1082,-6.206987239,0
1083,-9.335932386,0
1084,-8.33008471,0
1085,-7.399833026,0
1086,-9.291403647,0
1087,-9.412895933,0
1088,-10.62244966,0
1089,-10.25676579,0
1090,-2.44410363,0
1091,0.413405881,-1.19209E-07
1092,1.053849141,0
1093,1.084601263,0
1094,0.888791349,0
1095,-3.534263969,-0.258053511
1096,-9.926222099,-0.722960234
1097,-21.15832755,7.45058E-08
1098,-19.24035125,0
1099,-8.643153439,0
1100,-9.438808104,0
1101,-8.855915073,0
1102,-7.273304575,0
1103,-11.00150583,-2.367381752
1104,-11.20671619,-4.361721456
1105,-2.171710706,-4.088430762
1106,0.166497024,-1.440704495
1107,1.539996662,0
1108,2.472133192,0
1109,2.786004616,-1.19209E-07
1110,2.525158602,0
1111,-0.477941871,-1.19209E-07
1112,-6.496962147,0
1113,-16.32265748,-1.19209E-07
1114,-13.74632297,0
1115,-4.410491333,0
1116,-4.31882361,-2.524922192
1117,-5.581200587,-5.952046156
1118,-6.231246453,-8.771111488
1119,-8.679780096,-14.78565855
1120,-12.84753097,-17.63022965
1121,-14.82767745,-15.6961183
1122,-10.01099854,-6.716985937
1123,-3.340689708,-0.535733446
1124,1.735330905,0
1125,3.497976883,0
1126,3.373898136,0
1127,-2.864471816,0
1128,-9.878197179,-1.19209E-07
1129,-13.45891668,-2.23517E-08
1130,-8.373103194,0
1131,-4.792359908,-0.241002202
1132,-4.79495826,-5.545863867
1133,-8.130469429,-8.031392097
1134,-9.862143287,-10.79290766
1135,-13.32112672,-13.0634931
1136,-17.40823354,-14.00155991
1137,-17.15546204,-11.66472036
1138,-9.603342658,-6.434379168
1139,-3.121851378,-2.507233739
1140,0.456537337,-0.337133467
1141,2.228090252,0
1142,2.444437255,0
1143,-2.618329978,0
1144,-11.43558523,8.9407E-08
1145,-15.19063216,1.49012E-08
1146,-7.659466079,0
1147,-5.151919519,-3.36864084
1148,-7.55708387,-9.908388972
1149,-11.85218967,-15.29244879
1150,-15.3116131,-19.42427871
1151,-18.83489535,-19.16611668
1152,-19.53692609,-20.49546272
1153,-19.86741627,-18.85477841
1154,-14.32426307,-13.193216
1155,-7.904834952,-6.338668212
1156,-2.869400955,-2.83856529
1157,0.188675179,0
1158,2.237235024,0
1159,-6.583789919,1.19209E-07
1160,-9.58758606,1.49012E-08
1161,-12.93921653,0
1162,-6.491884361,-1.23106122
1163,-4.917491076,-7.25759533
1164,-10.08717723,-13.17210124
1165,-15.92821336,-11.65109108
1166,-15.60365123,-19.48379266
1167,-19.45948093,-24.64538723
1168,-24.2787463,-27.04003215
1169,-24.29427695,-24.94506997
1170,-18.81705769,-16.53689501
1171,-10.74073117,-6.010040358
1172,-2.842359066,-2.015115142
1173,0.621381078,-0.042553991
1174,3.01389853,0
1175,-5.758203664,0
1176,-5.893966077,0
1177,-6.643890933,0
1178,-6.352923062,-1.165926814
1179,-6.67696195,-3.750713229
1180,-8.176264642,-7.45375675
1181,-9.10150989,-9.383338183
1182,-11.81415978,-18.70350391
1183,-17.8110792,-19.64249191
1184,-21.84218767,-19.99769959
1185,-20.31765064,-19.05113535
1186,-14.25448216,-11.7691993
1187,-7.445461754,-2.175505415
1188,-0.528487847,0
1189,2.247925727,0
1190,3.563298385,0
1191,-4.21378359,0
1192,-8.549422494,1.3411E-07
1193,-11.08451634,0
1194,-11.20382649,0
1195,-5.512359121,-4.506004691
1196,-7.592444053,-8.817378938
1197,-11.08543796,-6.278002501
1198,-11.08548552,-17.14595395
1199,-16.39289029,-22.29053131
1200,-22.16293254,-22.89386258
1201,-22.5274748,-21.23133612
1202,-16.03821225,-13.27691615
1203,-7.794419851,-4.52474162
1204,-1.483426849,-1.410126895
1205,0.263296046,-0.025901377
1206,2.787562438,0
1207,-8.032505013,5.96046E-08
1208,-11.49942026,0
1209,-12.01618315,0
1210,-18.31071794,0
1211,-11.17038088,-0.052992821
1212,-7.515379427,-4.582690179
1213,-8.448187841,-1.123575866
1214,-9.067796717,-4.244601727
1215,-11.45010508,-7.813532025
1216,-15.90724222,-11.99261892
1217,-20.69456629,-11.69911873
1218,-10.02130871,-4.401552342
1219,-3.724651234,0
1220,1.048616762,0
1221,1.588051312,0
1222,1.671840736,0
1223,-4.042125865,-1.19209E-07
1224,-9.684420758,0
1225,-15.82438035,5.96046E-08
1226,-20.00613378,0
1227,-9.586896338,0
1228,-9.856030916,-2.577644467
1229,-8.334062507,-0.004011542
1230,-5.505057573,-5.074488752
1231,-8.955241097,-6.136260197
1232,-13.40514209,-7.425303519
1233,-15.91683888,-7.143681556
1234,-4.376451136,-1.635984659
1235,0.061789974,0
1236,2.052080138,0
1237,1.693769163,0
1238,2.229541048,0
1239,-4.020797972,1.78814E-07
1240,-9.726969517,0
1241,-16.73728789,0
1242,-19.25025115,0
1243,-9.876758274,0
1244,-8.384798752,-4.923665345
1245,-9.721225791,-3.820690215
1246,-9.7561876,-7.801266402
1247,-14.38147439,-8.082549855
1248,-14.64743981,-7.818980619
1249,-5.043989798,-7.276759669
1250,-3.23751075,-4.204713615
1251,-1.053967403,-0.590951949
1252,1.683720616,0
1253,1.897950884,0
1254,2.335389708,0
1255,-0.150543557,0
1256,-5.650969612,-1.78814E-07
1257,-14.34045372,-1.3411E-07
1258,-17.24818219,0
1259,-4.993877872,0
1260,-2.413036376,-0.794161916
1261,-2.163142685,-3.785603404
1262,-4.73438752,-3.893128574
1263,-4.992444914,-7.054060102
1264,-8.395632156,-6.795749545
1265,-5.049269745,-6.434078485
1266,-2.929365214,-3.769602358
1267,-0.317046199,-0.71268864
1268,1.713021942,0
1269,2.62092304,0
1270,2.265347173,0
1271,1.19908335,-5.96046E-08
1272,-2.627415292,-1.63913E-07
1273,-12.81215294,0
1274,-9.809254632,0
1275,-2.932023025,-0.160580367
1276,-2.678258562,-0.873518914
1277,-3.077078857,0
1278,-1.730793539,-2.230071157
1279,-3.012036812,-9.051220775
1280,-7.440877476,-11.98426932
1281,-9.263023934,-8.552468225
1282,-5.214274024,-2.488782585
1283,-0.959939164,0
1284,1.710239267,0
1285,2.05914385,0
1286,1.883371572,0
1287,0.095586389,1.19209E-07
1288,-4.352435703,-1.19209E-07
1289,-13.29595779,5.96046E-08
1290,-13.11688554,0
1291,-4.995263263,0
1292,-3.687685662,-4.413453877
1293,-4.187883312,-4.97606802
1294,-4.935275221,-9.935107231
1295,-10.57163612,-11.74493361
1296,-13.68999759,-11.4729743
1297,-11.28895374,-9.49638176
1298,-5.759493921,-3.803120196
1299,-1.689404227,0
1300,1.556347849,0
1301,1.830465079,0
1302,2.081678758,0
1303,-2.593327528,5.96046E-08
1304,-8.708005216,-2.98023E-08
1305,-13.66484649,0
1306,-5.157056764,0
1307,-4.644455997,0
1308,-4.28090075,-3.784315675
1309,-6.667418804,-4.445898056
1310,-8.633723264,-9.589610338
1311,-11.85267723,-11.61056495
1312,-14.2130869,-11.49870539
1313,-12.08371652,-9.647929072
1314,-6.535003925,-4.066326976
1315,-2.166365355,0
1316,1.074421906,0
1317,1.417570872,0
1318,1.68247198,0
1319,-2.991945663,0
1320,-9.289447451,-2.38419E-07
1321,-13.91541802,0
1322,-12.74488714,0
1323,-7.796988474,0
1324,-7.022233598,0
1325,-6.915504946,0
1326,-7.931954137,2.98023E-08
1327,-9.091057022,0
1328,-9.834156002,0
1329,-7.539608912,0
1330,-0.984507564,0
1331,0.415486941,8.9407E-08
1332,0.17150346,0
1333,-0.062098504,1.49012E-08
1334,-0.184066461,0
1335,-0.606967595,-5.96046E-08
1336,-3.284257305,-2.98023E-08
1337,-14.58537071,-1.78814E-07
1338,-7.258273375,0
1339,-2.621308867,0
1340,-2.616266756,0
1341,-2.447879268,0
1342,-1.995730322,0
1343,-0.788656029,0
1344,0.216323548,0
1345,-0.486331516,-2.98023E-08
1346,0.938962734,0
1347,1.150790865,5.96046E-08
1348,0.669625996,8.9407E-08
1349,0.190661104,8.9407E-08
1350,-0.245903675,0
1351,-1.513304925,0
1352,-2.671842951,-8.9407E-08
1353,-13.37602509,1.19209E-07
1354,-16.5157858,-5.96046E-08
1355,-6.092118669,1.49012E-08
1356,-6.388170273,-2.98023E-08
1357,-5.552416554,0
1358,-3.888632821,0
1359,-3.597855218,0
1360,-2.912865381,0
1361,-2.322539993,0
1362,0.892668067,0
1363,0.8492631,-1.86265E-08
1364,0.545927786,5.21541E-08
1365,0.360166419,-2.98023E-08
1366,0.192266494,0
1367,-0.587548331,0
1368,-1.993696829,-8.9407E-08
1369,-13.22387581,-1.49012E-08
1370,-19.52781699,-1.49012E-08
1371,-10.00434509,2.6077E-08
1372,-7.298639994,0
1373,-6.407214946,-0.954483747
1374,-10.3265586,-5.634170771
1375,-7.454487609,-7.47117424
1376,-3.741888358,-7.296783686
1377,-3.509867999,-4.465990126
1378,-2.347792171,-1.542950854
1379,-0.432794759,0
1380,0.72516057,0
1381,0.849358234,0
1382,1.155452439,0
1383,0.094123701,1.78814E-07
1384,-2.814716643,-2.98023E-08
1385,-14.15045888,5.96046E-08
1386,-17.47215181,0
1387,-7.52802038,0
1388,-4.034711345,0
1389,-4.007907292,-0.630565524
1390,-6.462452226,-6.535003662
1391,-10.44734332,-5.228583097
1392,-11.6920848,-4.403412223
1393,-4.572064836,-5.282208323
1394,-2.997784523,-1.016098753
1395,-0.267463457,0
1396,0.561042228,0
1397,0.474327428,0
1398,1.233605163,0
1399,-2.174196087,-5.96046E-08
1400,-4.917675399,-4.47035E-08
1401,-12.62215811,0
1402,-21.53956586,0
1403,-9.530469881,0
1404,-7.661993081,0
1405,-9.202839677,0
1406,-9.097995871,0
1407,-7.557428731,0
1408,-10.73341178,0
1409,-3.45990472,0
1410,0.242473554,0
1411,0.56018602,0
1412,0.286092573,0
1413,-0.044504628,0
1414,-0.308406827,5.96046E-08
1415,-1.488813821,2.98023E-08
1416,-2.472959014,-0.030175582
1417,-11.54054795,-0.145177394
1418,-20.15124313,-0.549128623
1419,-14.17619268,-0.676811203
1420,-8.827820763,-0.089153297
1421,-7.939814598,0
1422,-10.01749145,0
1423,-13.30523337,0
1424,-10.12724655,0
1425,-1.013559163,0
1426,0.645842452,0
1427,0.814788853,-0.38266331
1428,0.341936333,-0.993427418
1429,-0.110848823,0
1430,0.031311363,0
1431,2.462286805,5.96046E-08
1432,3.103550597,-1.49012E-08
1433,2.939337121,2.98023E-08
1434,1.326253957,0
1435,2.21109691,0
1436,0.606837441,0
1437,1.645607487,-0.454279423
1438,1.853820519,-6.84652853
1439,-1.368766385,-10.19895673
1440,-3.792196498,-10.76001334
1441,-4.309345868,-9.548916578
1442,-3.866311966,-3.898164749
1443,-0.718310254,0
1444,1.915229629,0
1445,2.611837727,0
1446,3.399405987,0
1447,3.991651896,0
1448,3.296256758,-2.98023E-08
1449,1.311329783,1.49012E-08
1450,-3.733992221,0
1451,-3.175364351,0
1452,-0.104266727,0
1453,1.898331421,-0.423807442
1454,1.036499046,-2.383795768
1455,-1.366905323,-2.96790266
1456,-2.596169662,-3.112383604
1457,-2.460829407,-2.743823111
1458,-0.373086173,0
1459,2.041127816,0
1460,2.250613268,0
1461,2.018057779,0
1462,1.834103962,0
1463,-0.451256735,-2.98023E-08
1464,-0.227489266,1.3411E-07
1465,-0.635757574,5.96046E-08
1466,-1.74939227,0
1467,-7.78673182,0
1468,-8.858656127,0
1469,-14.69032748,0
1470,-15.0814657,0
1471,-7.643370566,0
1472,-0.405586386,0
1473,-0.296295057,0
1474,0.444419622,0
1475,0.287840663,0
1476,0.214670592,0
1477,0.003282457,2.98023E-08
1478,-0.208973777,0
1479,-1.508762268,0
1480,-2.298976448,1.49012E-07
1481,-9.360631596,-2.98023E-08
1482,-19.09600298,4.47035E-08
1483,-22.15470938,0
1484,-15.2604547,0
1485,-11.4322377,0
1486,-9.162479004,0
1487,-10.34071575,0
1488,-11.65566625,0
1489,-0.648856361,1.49012E-08
1490,0.409897809,0
1491,0.479476565,0
1492,0.149610708,-1.49012E-08
1493,-0.12401896,0
1494,-0.3544042,0
1495,-1.930807194,-1.78814E-07
1496,-2.387992305,0
1497,-5.612285679,0
1498,-10.20299119,0
1499,-11.47152216,0
1500,-7.627703157,0
1501,-0.920517941,0
1502,-3.290036706,0
1503,-0.6976483,0
1504,-0.815471975,0
1505,0.915095948,0
1506,1.082603445,5.96046E-08
1507,1.115829056,-1.19209E-07
1508,0.83301894,2.98023E-08
1509,0.58092527,5.96046E-08
1510,0.294309787,0
1511,3.341053063,2.38419E-07
1512,2.970362753,-8.9407E-08
1513,2.651948673,1.49012E-07
1514,2.706198935,1.19209E-07
1515,2.922962151,0
1516,2.575329987,0
1517,2.15961743,0
1518,2.203117531,-0.050044298
1519,2.10082451,-2.875807881
1520,0.881133048,-3.373606503
1521,0.286092573,-2.545386434
1522,0.47232961,0
1523,2.076826915,0
1524,2.202915371,8.9407E-08
1525,2.071879938,-1.19209E-07
1526,1.896131443,0
1527,5.626473218,0
1528,5.359812128,8.9407E-08
1529,4.533726419,-2.68221E-07
1530,3.179110915,-1.19209E-07
1531,2.849375867,0
1532,3.659871463,0
1533,3.880297345,0
1534,3.952206889,-4.792041659
1535,0.025948174,-8.01219964
1536,-2.378972396,-8.484023571
1537,-2.373787584,-7.540234327
1538,-1.42188693,-1.425781965
1539,2.174101608,0
1540,4.034402815,0
1541,4.150050295,0
1542,4.721771006,0
1543,5.354163537,-5.96046E-08
1544,4.992855835,2.98023E-08
1545,4.493829525,-1.19209E-07
1546,3.297422152,0
1547,2.876929103,0
1548,-2.381820476,0
1549,2.982278309,0
1550,2.373027166,0
1551,0.838156185,0
1552,-0.13163564,-3.295745134
1553,-0.837887964,-6.927808881
1554,-1.586558239,-0.672712326
1555,1.28452573,0
1556,2.213463373,0
1557,2.29029611,0
1558,2.583440176,-2.98023E-08
1559,3.903569542,-1.19209E-07
1560,4.41520113,2.38419E-07
1561,3.781940501,8.9407E-08
1562,-5.29814669,0
1563,-1.02162773,0
1564,0.728811344,0
1565,0.988836825,0
1566,3.588556508,0
1567,3.557007638,-1.424317941
1568,0.723031943,-2.379448354
1569,0.113590532,-2.146207273
1570,1.645369652,0
1571,2.822892892,0
1572,2.982468577,0
1573,2.85349042,0
1574,2.550547535,0
1575,4.832697453,0
1576,4.778827727,0
1577,4.266030745,-4.47035E-08
1578,4.016041919,0
1579,3.371567349,-1.49012E-08
1580,3.605133638,0
1581,3.263483035,-0.158606797
1582,3.471719851,-4.551723063
1583,0.46339889,-6.525614142
1584,-1.822758556,-6.912576199
1585,-1.950113485,-5.864794493
1586,-1.096266435,-1.308962926
1587,1.291292148,0
1588,2.613966354,2.98023E-08
1589,2.739567247,-5.96046E-08
1590,3.245883213,2.98023E-08
1591,5.0416121,-5.96046E-08
1592,4.647269056,0
1593,4.23142569,2.68221E-07
1594,2.927409674,-1.19209E-07
1595,2.343868542,-4.47035E-08
1596,-0.081071826,0
1597,-2.857009729,0
1598,-0.383354718,0
1599,1.587004836,-4.548890591
1600,-1.194551929,-6.841132998
1601,-2.21851672,-6.391978502
1602,-1.176405085,-1.604807064
1603,1.302839058,0
1604,2.807005485,0
1605,3.561490836,-4.47035E-08
1606,3.366703614,0
1607,4.67937684,1.19209E-07
1608,4.738086517,-1.19209E-07
1609,2.64595522,-1.19209E-07
1610,-8.485022604,0
1611,-1.511354675,0
1612,-0.755103395,0
1613,1.169936617,-1.72137025
1614,2.62749919,-8.945238113
1615,-3.790163005,-10.35946798
1616,-5.837646645,-6.574751973
1617,-3.612024264,-4.560553908
1618,-0.653399017,-0.487745404
1619,2.468220799,0
1620,3.165042949,0
1621,3.028739461,0
1622,3.825381143,0
1623,5.40412087,0
1624,4.083729884,1.19209E-07
1625,2.635323976,5.96046E-08
1626,-7.681870177,0
1627,0.754616488,0
1628,3.267276511,0
1629,3.095273924,0
1630,0.861939729,0
1631,-0.171039025,0
1632,0.101044712,0
1633,1.452342413,0
1634,2.802022832,0
1635,2.906432588,0
1636,2.567505201,-1.49012E-08
1637,2.122645912,-5.96046E-08
1638,2.07894365,0
1639,3.856965689,5.96046E-08
1640,3.666709232,1.19209E-07
1641,3.357404249,2.98023E-08
1642,-1.292367698,-5.96046E-08
1643,-4.552366116,-2.98023E-08
1644,1.001430211,0
1645,1.596137717,0
1646,2.121872946,-1.49012E-08
1647,2.177324278,0
1648,2.607925334,0
1649,2.790761324,0
1650,2.93812416,0
1651,2.639390962,0
1652,2.155348284,-7.45058E-08
1653,1.929915967,-1.49012E-08
1654,1.8281224,0
1655,3.027871362,-5.96046E-08
1656,3.311430659,5.96046E-08
1657,0.970713765,-5.96046E-08
1658,-12.41244671,0
1659,-1.094268618,-2.98023E-08
1660,0.073491477,-2.98023E-08
1661,0.303763746,2.98023E-08
1662,1.063089048,0
1663,1.12445059,0
1664,2.153029388,0
1665,2.314876402,0
1666,2.593013052,-0.008795566
1667,2.696816327,-0.054959856
1668,2.692559073,-0.06090045
1669,2.570882465,-0.018871412
1670,2.502231266,0
1671,3.41956254,-5.96046E-08
1672,3.432465112,1.78814E-07
1673,0.293572497,-1.3411E-07
1674,-12.60494477,-7.45058E-09
1675,-4.207153928,2.79397E-09
1676,0.386542369,0
1677,-0.519967392,0
1678,-5.593966404,0
1679,2.753433053,0
1680,2.639973658,0
1681,2.632612652,-2.890848994
1682,0.952840432,0
1683,1.931450005,0
1684,2.001159571,0
1685,1.737352507,1.49012E-08
1686,1.926455461,0
1687,2.940787917,0
1688,3.055817025,5.96046E-08
1689,2.366046696,-1.19209E-07
1690,-7.570016172,-2.98023E-08
1691,-9.597979469,-8.9407E-08
1692,-4.53806626,-5.96046E-08
1693,-0.666581046,7.45058E-08
1694,1.24533045,-4.47035E-08
1695,2.208266668,1.49012E-08
1696,1.622882312,8.9407E-08
1697,1.712724647,1.3411E-07
1698,2.619091707,-5.96046E-08
1699,2.485737379,-2.98023E-08
1700,2.180546948,-5.96046E-08
1701,1.855937255,1.49012E-08
1702,1.53635778,-5.96046E-08
1703,3.212312742,5.96046E-08
1704,3.383637497,-1.19209E-07
1705,2.388450794,2.68221E-07
1706,-7.912951086,-5.96046E-08
1707,-1.182362863,1.19209E-07
1708,0.227180736,1.19209E-07
1709,0.435441334,-1.49012E-07
1710,1.070759241,8.9407E-08
1711,1.811723647,-2.68221E-07
1712,2.105236358,-8.9407E-08
1713,2.758320571,0
1714,2.951597537,8.9407E-08
1715,2.822012901,-2.98023E-08
1716,2.753195217,1.78814E-07
1717,2.650450309,-3.27826E-07
1718,2.630341323,1.19209E-07
1719,3.396290342,1.19209E-07
1720,3.593919697,3.27826E-07
1721,2.248401398,3.27826E-07
1722,-12.17084753,-5.96046E-08
1723,-5.656166317,0
1724,-0.603138444,-4.47035E-08
1725,0.352948114,-8.9407E-08
1726,0.940568123,0
1727,-0.778185324,-0.90701203
1728,2.127592889,-2.227057278
1729,1.212485376,-2.055543721
1730,1.086789349,-2.98023E-08
1731,2.04612236,0
1732,2.227376746,5.96046E-08
1733,2.285824804,2.98023E-08
1734,1.989719687,0
1735,3.145219365,1.19209E-07
1736,3.345298425,2.38419E-07
1737,2.493847567,-5.96046E-08
1738,-9.553783699,2.38419E-07
1739,-8.236472683,-2.08616E-07
1740,-0.596913102,-5.96046E-08
1741,0.436392676,4.47035E-08
1742,1.682852517,-2.98023E-08
1743,1.362761696,-2.98023E-08
1744,-0.417828965,-0.049851298
1745,1.811818781,0
1746,2.310333745,1.19209E-07
1747,2.264930961,-7.45058E-08
1748,1.907832947,-8.9407E-08
1749,1.654371723,8.9407E-08
1750,1.359420108,5.96046E-08
1751,2.763743219,5.96046E-08
1752,2.412020286,-8.9407E-08
1753,-0.078051316,-2.98023E-07
1754,-14.06138357,-1.19209E-07
1755,-15.99857697,5.96046E-08
1756,-7.121446649,0
1757,-3.436382795,-5.96046E-08
1758,-1.196181102,5.96046E-08
1759,-7.605637974,0
1760,1.432376128,1.49012E-08
1761,1.57776493,0
1762,1.442876563,0
1763,1.297107224,0
1764,0.940817851,2.98023E-08
1765,0.809520799,-2.98023E-08
1766,-5.96E-08,-5.96046E-08
