,0
618,-22.57086787465944
619,-26.20495764911695
620,-26.29762428055463
621,-25.798948777696324
622,-19.688022943465086
623,-24.362167076028385
624,-34.90693406498822
625,-42.11993579293811
626,-32.293556681869305
627,-26.456539972465748
628,-20.916585667506084
629,-18.38902525529123
630,-16.511742598213573
631,-12.022218222220047
632,-20.58360416646194
633,-39.00650346143676
634,-42.950391727892814
635,-38.202007264233536
636,-35.40904034399921
637,-31.134965142862555
638,-31.288719805829956
639,-38.14443325125882
640,-43.81852079578234
641,-41.758925385856294
642,-37.4715730215499
643,-29.89578901252601
644,-23.95775170202357
645,-24.157016175515437
646,-18.693353532280298
647,-11.19268984546261
648,-36.52231828671552
649,-41.858691405034534
650,-39.56630267114006
651,-35.08190959466086
652,-33.935780632458304
653,-33.02351525368255
654,-32.146051144961646
655,-36.52479177524154
656,-41.45204632382476
657,-41.978649652660785
658,-35.96697254553623
659,-29.770408116977308
660,-25.690026094263104
661,-25.89433862486699
662,-21.058157210305637
663,-7.457692441737919
664,-20.626230222334684
665,-36.6001023657959
666,-36.70092675266075
667,-34.348413220749094
668,-33.47566419953091
669,-31.992837557609306
670,-29.648410430494266
671,-29.93680967921118
672,-31.205590375343576
673,-33.03680430862404
674,-31.8037108195426
675,-24.858547466937054
676,-17.895879426301207
677,-19.232354033175838
678,-13.563159952731453
679,-3.819410817735104
680,-13.212239713987756
681,-31.77858945170017
682,-33.34656117942143
683,-33.19741457801092
684,-32.15577266837522
685,-29.399057814350414
686,-31.291978151292113
687,-33.07134990558605
688,-34.18384299136622
689,-32.355536596281
690,-26.22732012591112
691,-23.561398949271833
692,-17.945408655680467
693,-14.641232305153082
694,-16.089418215938608
695,-14.096155108888325
696,-24.256805978237196
697,-39.20953168069059
698,-37.69062540324997
699,-37.78168664550008
700,-36.35190325151274
701,-36.13214330939297
702,-39.65128127213507
703,-36.946152924003975
704,-34.100856262140965
705,-30.014992132645517
706,-24.31879183853478
707,-18.326545886465624
708,-14.124820224715151
709,-12.635637430787966
710,-9.422296378847264
711,-19.830444747945464
712,-32.41454356775277
713,-27.466026531263154
714,-28.681050473155693
715,-32.118896284148306
716,-33.87160668615692
717,-34.35891365521293
718,-27.26529936984484
719,-33.73942369716168
720,-39.50035685084649
721,-40.361273559163735
722,-31.452540853591955
723,-29.565572348415998
724,-24.343829963974883
725,-23.077611944656724
726,-20.61665734606811
727,-9.573987819414342
728,-26.381514784433634
729,-47.641428122240804
730,-49.61919625068816
731,-44.27178756817612
732,-43.463706001787344
733,-38.556857733543815
734,-41.36110994517812
735,-43.461874668936346
736,-43.77927200308935
737,-42.2059549239621
738,-41.029632753261595
739,-32.80036615661126
740,-27.516953043824188
741,-32.14982083660948
742,-26.86518881721703
743,-5.701265861054381
744,-29.191582072458445
745,-50.1479965843568
746,-51.41808537538275
747,-46.58244206349353
748,-45.11153097687517
749,-41.07162854523107
750,-44.87806576780232
751,-47.64400863671267
752,-46.69375499305046
753,-45.82883075765019
754,-41.46650077239871
755,-33.45463360117384
756,-28.21771137008143
757,-31.90250765932241
758,-27.93644123853447
759,-5.3054660756894805
760,-34.56066945488847
761,-46.182230430805774
762,-42.72352050626073
763,-41.835532179532464
764,-39.14569664988437
765,-37.82761266803615
766,-38.49631672351504
767,-41.15020937301935
768,-44.26959353628645
769,-46.100581525903486
770,-39.708129887032456
771,-32.2491468602326
772,-28.44658635525502
773,-30.4542920191075
774,-27.030436877590205
775,-10.481722433149642
776,-31.90538546808827
777,-47.417006605591226
778,-47.05591295610709
779,-41.56702786496957
780,-41.18015285431035
781,-38.76489238870849
782,-39.54787042491248
783,-38.31876067937054
784,-36.22695640563328
785,-37.46605523945339
786,-36.774382226820585
787,-27.590676082848617
788,-21.373485376172454
789,-26.497596314466207
790,-24.012548986292387
791,-3.7258463575295764
792,-23.506334100138417
793,-38.752727106198286
794,-44.35656400905122
795,-47.01184799585142
796,-44.08889211851151
797,-37.7885898190066
798,-37.995221245103636
799,-45.21771855280366
800,-41.84810772816837
801,-44.4778422433428
802,-38.32968327173185
803,-31.238138154649945
804,-25.564841412948454
805,-25.119161590937367
806,-23.45718540745547
807,-6.275388709842275
808,-23.16772779105193
809,-45.58869426462012
810,-47.63677249359687
811,-41.363803431481706
812,-39.69330679353395
813,-35.977942704984585
814,-37.83819634490231
815,-32.32037857307337
816,-28.29458572862218
817,-21.568118004563914
818,-18.13760941674707
819,-11.152995111328636
820,-7.437084001278308
821,-8.05326804678036
822,-6.257788887637872
823,-3.4624257753939673
824,-9.000929284198946
825,-15.793604447529503
826,-15.722414355889882
827,-13.713709783209595
828,-13.171094183699097
829,-13.022298389555516
830,-11.464297912454782
831,-11.17483435016537
832,-12.616670054831204
833,-11.046944290775386
834,-9.244324122691168
835,-7.614758963140403
836,-4.313757715672864
837,-4.0857389380659725
838,-3.4274996417356363
839,-9.714447481554373
840,-19.762952997323126
841,-21.06089231781037
842,-21.049862699503223
843,-21.721949964047752
844,-20.966923537365005
845,-18.317091927916636
846,-17.111872751839996
847,-14.585549083888154
848,-12.118012389630536
849,-9.013486995177217
850,-7.257547977135829
851,-6.5983870684941195
852,-5.381478280777657
853,-4.328099192415095
854,-3.409269555627972
855,-14.643985250315453
856,-17.154849614979653
857,-19.051498022368023
858,-19.286366460508518
859,-19.736238132064898
860,-20.24194761791908
861,-22.9595920558273
862,-21.385478227992138
863,-21.49278363046605
864,-19.482895826495664
865,-20.45572005295783
866,-18.93393596675135
867,-14.898148088136125
868,-8.668714802433314
869,-6.777322558162737
870,-5.37543131483784
871,-11.890338473404668
872,-22.525726709059512
873,-29.98004816132955
874,-26.476785713886684
875,-24.513388791610964
876,-24.34249213965191
877,-23.28292338408842
878,-21.472520051387463
879,-26.03193237001291
880,-28.418218533722197
881,-28.619825686250735
882,-24.640464264635412
883,-17.301611916152325
884,-9.64122984282973
885,-7.805449469193519
886,-6.163968754339507
887,-4.752807874927896
888,-8.277279297304233
889,-13.567976120294134
890,-16.065491971158025
891,-15.155515758446029
892,-15.317808713536905
893,-14.683911873998738
894,-14.040228106302322
895,-18.266605410910714
896,-23.376142982912924
897,-26.857066737105143
898,-23.67925235329662
899,-15.871055557000602
900,-8.061211750315863
901,-5.048568130364089
902,-2.9300489913685936
903,-2.872772272687868
904,-7.456176240838559
905,-15.050220065399515
906,-18.343806793174863
907,-16.09051820482638
908,-14.918964634601522
909,-16.293950744320043
910,-15.984949001029392
911,-16.457153419950544
912,-17.15526582699124
913,-21.13234402842869
914,-20.542381339656842
915,-14.644353895240016
916,-7.106593826417836
917,-3.6414861286660596
918,-2.3730205644853015
919,-7.924474212736641
920,-11.450776967963975
921,-15.815592333513237
922,-14.781275755281513
923,-19.739882960109256
924,-18.938561865965895
925,-19.052794225489833
926,-19.513112818537138
927,-22.04562020780402
928,-25.116676210639582
929,-25.353191659168814
930,-24.209060514621896
931,-20.5078476344666
932,-14.40607846449035
933,-10.376664575538328
934,-8.118167391159076
935,-9.04809799688391
936,-26.016288744262994
937,-31.81798094565427
938,-29.588469954939356
939,-31.015167434155046
940,-30.88935843482301
941,-31.27165511335474
942,-25.320602258661282
943,-21.20937298000233
944,-23.665095199016662
945,-20.547798041693397
946,-14.006889524173928
947,-7.131560601227392
948,-5.255217394118745
949,-5.239294311732479
950,-3.992501501583817
951,-12.037879685627615
952,-16.091053334555568
953,-20.778028688847613
954,-17.807345185550034
955,-16.91752552597076
956,-17.435798668689102
957,-14.812890030504747
958,-11.865336023279838
959,-10.202390660399516
960,-10.548250950259444
961,-8.526518941616374
962,-7.478598176491531
963,-6.134911210044606
964,-4.616272497468586
965,-3.8477786392679434
966,-3.2605926792019773
967,-7.5236323161456085
968,-9.259896397810536
969,-12.310718550996924
970,-13.942501525980887
971,-15.158351946010725
972,-13.88911341666558
973,-12.55729443843488
974,-11.065929504389786
975,-10.777791874651584
976,-10.676711814693903
977,-10.481954322698954
978,-8.339164077541852
979,-5.353764506691618
980,-4.290426059480282
981,-3.84819485127953
982,-3.27876925233673
983,-3.897165167386092
984,-5.665287305595328
985,-7.881021678726583
986,-10.463860991966527
987,-10.844611740169498
988,-10.353891832618444
989,-11.16828792981164
990,-12.141742420177067
991,-16.265249953177943
992,-21.161330222093028
993,-20.156540913140716
994,-17.90926956130265
995,-8.83748282724737
996,-3.735044642985713
997,-3.1190032987447864
998,-2.55945976213431
999,-2.3346755464460642
1000,-4.96385709423366
1001,-6.94792786171368
1002,-6.829604732704382
1003,-6.621361971533915
1004,-6.298292262251508
1005,-11.269445286285759
1006,-14.40004933620817
1007,-22.780870618050358
1008,-26.86480828052072
1009,-28.823751734272435
1010,-24.12496785062298
1011,-12.730658633034068
1012,-5.1392726194614085
1013,-3.7914473164421025
1014,-2.749222709990164
1015,-2.0763922097106615
1016,-4.547579677898511
1017,-10.152124141171143
1018,-12.932616592829518
1019,-12.076266324868016
1020,-9.735650510601971
1021,-10.47232198757358
1022,-10.953813880239068
1023,-12.42118716475892
1024,-12.923959382988443
1025,-16.171548737597163
1026,-12.971395660537993
1027,-7.612630335995419
1028,-4.265881442568201
1029,-3.053360718631083
1030,-2.4272946107967073
1031,-1.8550030948598106
1032,-4.652994288662626
1033,-10.31759219932188
1034,-11.704220353593172
1035,-11.394023487240673
1036,-11.525088649690517
1037,-12.770507960200916
1038,-13.963597529082634
1039,-16.012781692833045
1040,-13.57908303511772
1041,-13.384361218438059
1042,-11.042936763692353
1043,-6.732264634965134
1044,-3.684546234208028
1045,-2.5269773875726145
1046,-2.030168892880596
1047,-0.4632555328459489
1048,-2.108963772560557
1049,-7.444682843432787
1050,-10.335548774679069
1051,-11.758613317622164
1052,-12.391755029653595
1053,-16.692444015988514
1054,-18.7301169446755
1055,-23.525402556155143
1056,-24.51498823491265
1057,-26.124824945114028
1058,-20.896369655514548
1059,-10.176526056822112
1060,-3.1714162827757804
1061,-2.1526303584622752
1062,-1.2592015461539319
1063,-0.10490293675243834
1064,-1.6844810337111937
1065,-12.147408849420586
1066,-16.940839344505704
1067,-19.382737378849356
1068,-22.662684244416297
1069,-25.00827081927791
1070,-24.624374697444495
1071,-27.522030830365594
1072,-27.369203725595455
1073,-25.334010231320377
1074,-20.66805358361364
1075,-9.970697325318866
1076,-3.461664702001343
1077,-2.4195530673811163
1078,-1.4714934556085808
1079,-1.3507622428179502
1080,-7.918908863553085
1081,-16.71559729560471
1082,-19.973514653986754
1083,-22.65930698123654
1084,-19.266132610859344
1085,-16.248750119861313
1086,-15.585878978430571
1087,-13.195638800611178
1088,-11.535262060430952
1089,-7.665947094680149
1090,-5.6897546259909575
1091,-4.584711735218264
1092,-3.7175221172977615
1093,-3.2148628708999496
1094,-2.8192295703396866
1095,-8.195570933543152
1096,-14.237512599796204
1097,-18.75873449341529
1098,-20.591619220628004
1099,-21.798271355201692
1100,-23.162340818444775
1101,-22.583663421072913
1102,-20.524127470005666
1103,-16.842464662623357
1104,-14.719908267115443
1105,-11.306630856578437
1106,-8.646417730383831
1107,-5.087567195850113
1108,-3.602070851168449
1109,-3.191376621674493
1110,-2.811446405722947
1111,-2.0837115952287633
1112,-5.998215293666533
1113,-11.131881270569238
1114,-15.993124594114207
1115,-18.452907853184485
1116,-20.534687363328302
1117,-22.884459841849335
1118,-24.2552124808214
1119,-24.90788048208229
1120,-24.581831883974075
1121,-22.22930646029066
1122,-17.68202969474602
1123,-8.605652736791484
1124,-3.8182810994179306
1125,-2.8651496469898774
1126,-2.288166827093761
1127,-0.6571924925894734
1128,-5.988214313616609
1129,-15.391727966795372
1130,-21.29564183823328
1131,-24.35422931837877
1132,-22.90637043131663
1133,-25.444193442560135
1134,-28.23610794099372
1135,-27.858003112007296
1136,-24.751902057795817
1137,-20.96883216673244
1138,-16.27624984205569
1139,-8.90533727690837
1140,-4.520686436063883
1141,-2.993420243076173
1142,-2.2805917684828216
1143,-0.8872982761402
1144,-8.42645562814414
1145,-19.576626771505843
1146,-23.014472582498442
1147,-27.035318449897574
1148,-29.008508246217446
1149,-31.50122576717628
1150,-35.4548712323612
1151,-35.09639971855009
1152,-29.72614099660173
1153,-25.063103778862015
1154,-22.83717815733266
1155,-15.50421223587064
1156,-6.957922895877729
1157,-3.876241594974843
1158,-2.4075958908767063
1159,-2.709070142643455
1160,-10.161429452573131
1161,-20.17356398441477
1162,-25.120457794059178
1163,-28.410738609285332
1164,-28.183552255701613
1165,-28.72497273215025
1166,-27.835367124462664
1167,-29.552634100741415
1168,-29.74866401231465
1169,-29.50531079502359
1170,-25.472032080249647
1171,-16.23848157494679
1172,-5.967760466189873
1173,-3.6976569125731373
1174,-2.079127317215395
1175,-0.7821571761265744
1176,-5.381020447564907
1177,-16.68907864458052
1178,-21.97931763435767
1179,-25.09812504669442
1180,-23.63875492456887
1181,-21.95102710934127
1182,-22.263572600616314
1183,-24.75827010157316
1184,-22.08676573809268
1185,-20.438714819341413
1186,-19.392589711752294
1187,-12.025101976871781
1188,-4.0803876407740916
1189,-2.525580104390855
1190,-1.6866393902855776
1191,-0.8481862388224641
1192,-6.313668323136838
1193,-16.17438492516186
1194,-20.747240891761678
1195,-23.475237116986733
1196,-23.41667608695596
1197,-23.342465485289367
1198,-22.87507723393091
1199,-26.837540447875668
1200,-26.844027409370597
1201,-25.84365589362703
1202,-22.317186653595044
1203,-13.826574588981174
1204,-5.984640836202814
1205,-4.3556048604953475
1206,-2.6255363919172368
1207,-2.237198693331578
1208,-13.847064111723185
1209,-26.15582084820575
1210,-27.09148923380465
1211,-26.219739121414293
1212,-22.20928666253316
1213,-19.817238935406294
1214,-18.162130250115624
1215,-18.135504573145596
1216,-16.216523418392455
1217,-16.321938029156556
1218,-14.485105233719622
1219,-8.451684021932408
1220,-4.847002599036699
1221,-4.568342711390997
1222,-3.785109002094174
1223,-1.8747077606656717
1224,-9.214921717015244
1225,-20.519085358779535
1226,-23.545654243461954
1227,-24.72072183224182
1228,-23.34084225844417
1229,-22.87217564162154
1230,-20.096856110678644
1231,-16.70996059579059
1232,-15.55225499377994
1233,-13.582186787547016
1234,-11.10737827485832
1235,-6.282821067192103
1236,-4.354885408303886
1237,-3.8289361269146553
1238,-2.9153031943865244
1239,-4.740844752537612
1240,-10.650389377903736
1241,-16.964402890247612
1242,-19.69953417852851
1243,-22.398015026245915
1244,-21.98519811549285
