,0
0,88.22874301537256
1,23.913098923920213
2,17.991810457996987
3,14.883038183218723
4,13.335328053321767
5,12.412141297140781
6,11.726286399262417
7,11.164545777977777
8,10.648038168813477
9,10.148674224882894
